,date,id,geometry,dis,ac_dis,lon,lat,time,u10,v10,t2m,skt,slhf,sshf,ssrd,strd,tp,d2m,sp,Time,t2m_i,skt_i,slhf_,sshf_,ssrd_,strd_,slhf_i,sshf_i,ssrd_i,strd_i,tp_,tp_i,v10_i,u10_i,d2m_i,sp_i
0,2021-02-22 09:00:00,0,POINT Z (14.14222 66.31375 0),0.0,0.0,14.14222,66.31375,00:00.0,-2.0266382694244385,0.625731348991394,264.6974792480469,263.9066467285156,-138421.734375,95762.6484375,388856.0,9039323.0,0.002220984548330307,261.8681335449219,97609.1484375,2021-02-22 09:00:00,264.6974792480469,263.9066467285156,-138421.734375,95762.6484375,388856.0,9039323.0,-17.728055555555557,15.570692274305555,146.95416666666668,247.09444444444443,0.002220984548330307,-0.00029069941956549883,0.625731348991394,-2.0266382694244385,261.8681335449219,97609.1484375
1,2021-02-22 10:00:00,274,POINT Z (13.80882 66.17607 0),0.365432342,26.48399232,13.80882,66.17607,00:03.9,-2.421278715133667,1.0836594104766846,265.7992248535156,264.6566162109375,-202242.734375,151817.140625,917891.0,9928863.0,0.0019302851287648082,262.5675048828125,98111.4453125,2021-02-22 10:00:00,265.7992248535156,264.6566162109375,-202242.734375,151817.140625,917891.0,9928863.0,-17.728055555555557,15.570692274305555,146.95416666666668,247.09444444444443,0.0019302851287648082,-0.00029069941956549883,1.0836594104766846,-2.421278715133667,262.5675048828125,98111.4453125
2,2021-02-22 11:00:00,454,POINT Z (13.55049 66.0526 0),0.096933112,52.93401758,13.55049,66.0526,00:03.3,-2.4939322471618652,1.0451996326446533,266.64385986328125,265.5164794921875,-301519.75,231652.640625,1610106.0,10708949.0,0.0017442292300984263,263.1398010253906,97802.7109375,2021-02-22 11:00:00,266.64385986328125,265.5164794921875,-301519.75,231652.640625,1610106.0,10708949.0,-27.576948784722223,22.17652777777778,192.28194444444443,216.69055555555556,0.0017442292300984263,-0.00018605589866638184,1.0451996326446533,-2.4939322471618652,263.1398010253906,97802.7109375
3,2021-02-22 12:00:00,600,POINT Z (13.24205 65.88588 0),0.434073678,79.46611115,13.24205,65.88588,00:13.8,-2.3959600925445557,1.3621084690093994,268.2365417480469,267.79547119140625,-462982.75,216364.890625,2290604.0,11462973.0,0.0013023576466366649,264.7873229980469,98482.359375,2021-02-22 12:00:00,268.2365417480469,267.79547119140625,-462982.75,216364.890625,2290604.0,11462973.0,-44.850833333333334,-4.246597222222222,189.02722222222224,209.45111111111112,0.0013023576466366649,-0.0004418715834617615,1.3621084690093994,-2.3959600925445557,264.7873229980469,98482.359375
4,2021-02-22 13:00:00,923,POINT Z (13.25929 65.69159 0),0.077134368,105.8943627,13.25929,65.69159,00:10.1,-2.1785500049591064,1.1221193075180054,267.13946533203125,266.0417785644531,-66963.7421875,323944.40625,2777541.0,12217577.0,0.0010395607678219676,264.34954833984375,96154.15625,2021-02-22 13:00:00,267.13946533203125,266.0417785644531,-66963.7421875,323944.40625,2777541.0,12217577.0,110.00527994791666,29.88319878472222,135.2602777777778,209.61222222222221,0.0010395607678219676,-0.00026279687881469727,1.1221193075180054,-2.1785500049591064,264.34954833984375,96154.15625
5,2021-02-22 14:00:00,1195,POINT Z (13.41216 65.49309 0),0.149303251,132.3803582,13.41216,65.49309,00:14.3,-1.9182084798812866,1.1836549043655396,266.5240173339844,265.9076232910156,-49507.7421875,141059.390625,3063107.0,13179509.0,0.0013442224590107799,264.32391357421875,95717.28125,2021-02-22 14:00:00,266.5240173339844,265.9076232910156,-49507.7421875,141059.390625,3063107.0,13179509.0,4.848888888888889,-50.80139322916666,79.32388888888889,267.2033333333333,0.0013442224590107799,0.00030466169118881226,1.1836549043655396,-1.9182084798812866,264.32391357421875,95717.28125
6,2021-02-22 15:00:00,1362,POINT Z (13.34201 65.27408 0),0.15096207,158.7531005,13.34201,65.27408,00:03.1,-2.327709913253784,1.3764667510986328,266.436767578125,265.6183166503906,-6414.740234375,180693.890625,3242779.0,14219043.0,0.001781437429599464,264.3345947265625,95112.7890625,2021-02-22 15:00:00,266.436767578125,265.6183166503906,-6414.740234375,180693.890625,3242779.0,14219043.0,11.9702783203125,11.009583333333333,49.90888888888889,288.75944444444445,0.001781437429599464,0.0004372149705886841,1.3764667510986328,-2.327709913253784,264.3345947265625,95112.7890625
7,2021-02-22 16:00:00,1616,POINT Z (13.30368 65.06511 0),0.220168238,185.2778047,13.30368,65.06511,00:12.6,-3.203404426574707,1.2754456996917725,266.0435485839844,265.7427673339844,-199514.734375,166538.640625,3129074.0,15329232.0,0.0026349537074565887,263.84344482421875,95710.25,2021-02-22 16:00:00,266.0435485839844,265.7427673339844,-199514.734375,166538.640625,3129074.0,15329232.0,-53.63888726128472,-3.9320138888888887,0.0,308.3858333333333,0.0026349537074565887,0.0008535162778571248,1.2754456996917725,-3.203404426574707,263.84344482421875,95710.25
8,2021-02-22 17:00:00,1811,POINT Z (13.06797 64.88184 0),0.143583078,211.6580414,13.06797,64.88184,00:02.5,-4.412644863128662,1.795935034751892,266.01678466796875,265.7589111328125,-429162.75,159744.140625,3057465.0,16281897.0,0.001562829944305122,263.6608581542969,95582.6484375,2021-02-22 17:00:00,266.01678466796875,265.7589111328125,-429162.75,159744.140625,3057465.0,16281897.0,-63.79111545138889,-1.887361111111111,0.0,264.62916666666666,0.001562829944305122,-0.0010721237631514668,1.795935034751892,-4.412644863128662,263.6608581542969,95582.6484375
9,2021-02-22 18:00:00,1979,POINT Z (12.76165 64.69512 0),0.658292601,238.4825282,12.76165,64.69512,00:52.7,-4.178722381591797,1.6687613725662231,266.5577697753906,266.2971496582031,-520257.75,-48620.60546875,3197210.0,17033026.0,0.00023721523757558316,264.1349182128906,97082.515625,2021-02-22 18:00:00,266.5577697753906,266.2971496582031,-520257.75,-48620.60546875,3197210.0,17033026.0,-25.304166666666667,-57.87909613715278,38.81805555555555,208.64694444444444,0.00023721523757558316,-0.0013256147067295387,1.6687613725662231,-4.178722381591797,264.1349182128906,97082.515625
10,2021-02-22 19:00:00,2165,POINT Z (12.42873 64.53726 0),0.247012841,264.6252283,12.42873,64.53726,00:10.2,-3.0933234691619873,0.4529186189174652,268.62628173828125,268.56158447265625,-773905.75,343761.65625,3066579.0,17925462.0,0.00034652272006496787,266.03228759765625,98083.328125,2021-02-22 19:00:00,268.62628173828125,268.56158447265625,-773905.75,343761.65625,3066579.0,17925462.0,-70.45777777777778,108.99507269965278,0.0,247.89888888888888,0.00034652272006496787,0.00010930748248938471,0.4529186189174652,-3.0933234691619873,266.03228759765625,98083.328125
11,2021-02-22 20:00:00,2387,POINT Z (12.33789 64.3366 0),0.227227498,291.041355,12.33789,64.3366,00:04.9,-2.5164988040924072,1.0718650817871094,270.0619201660156,269.678466796875,-914094.75,224858.140625,3210230.0,19237768.0,0.0008209533407352865,267.5388488769531,97024.6640625,2021-02-22 20:00:00,270.0619201660156,269.678466796875,-914094.75,224858.140625,3210230.0,19237768.0,-38.94138888888889,-33.02875434027778,39.903055555555554,364.52944444444444,0.0008209533407352865,0.0004744306206703186,1.0718650817871094,-2.5164988040924072,267.5388488769531,97024.6640625
12,2021-02-22 21:00:00,2540,POINT Z (11.97428 64.19716 0),0.720434395,317.6117763,11.97428,64.19716,00:20.7,-1.9903115034103394,1.0621219873428345,271.7255554199219,270.9068603515625,-598261.75,654043.625,3443717.0,20290622.0,0.0010000279871746898,269.22265625,97661.59375,2021-02-22 21:00:00,271.7255554199219,270.9068603515625,-598261.75,654043.625,3443717.0,20290622.0,87.73138888888889,119.21819010416667,64.8575,292.45944444444444,0.0010000279871746898,0.0001790746464394033,1.0621219873428345,-1.9903115034103394,269.22265625,97661.59375
13,2021-02-22 22:00:00,2681,POINT Z (11.53494 64.09958 0),0.092961453,343.9243853,11.53494,64.09958,00:01.3,-1.5653986930847168,1.099043369293213,274.4409484863281,274.00531005859375,-567168.75,1095119.625,3639013.0,21163946.0,0.0010883993236348033,272.0937805175781,99368.0,2021-02-22 22:00:00,274.4409484863281,274.00531005859375,-567168.75,1095119.625,3639013.0,21163946.0,8.636944444444444,122.52111111111111,54.24888888888889,242.59,0.0010883993236348033,8.837133646011353e-05,1.099043369293213,-1.5653986930847168,272.0937805175781,99368.0
14,2021-02-22 23:00:00,2943,POINT Z (11.43749 63.89713 0),0.965441693,370.404799,11.43749,63.89713,00:04.7,-1.3419342041015625,1.570304274559021,275.8160705566406,274.6405029296875,-61508.7421875,1332360.875,3842555.0,22084182.0,0.0012186354724690318,273.4818115234375,99844.890625,2021-02-22 23:00:00,275.8160705566406,274.6405029296875,-61508.7421875,1332360.875,3842555.0,22084182.0,140.46111328125,65.90034722222222,56.53944444444444,255.6211111111111,0.0012186354724690318,0.00013023614883422852,1.570304274559021,-1.3419342041015625,273.4818115234375,99844.890625
15,2021-02-23 00:00:00,3133,POINT Z (11.29471 63.73198 0),0.932208895,396.9468082,11.29471,63.73198,00:16.6,0.4749533534049988,1.8123445510864258,275.843994140625,274.6146545410156,114681.2578125,1839117.125,3895936.0,22945924.0,0.0017488783923909068,273.8138732910156,98355.8359375,2021-02-23 00:00:00,275.843994140625,274.6146545410156,114681.2578125,1839117.125,3895936.0,22945924.0,48.94166666666667,140.765625,14.828055555555556,239.37277777777777,0.0017488783923909068,0.000530242919921875,1.8123445510864258,0.4749533534049988,273.8138732910156,98355.8359375
16,2021-02-23 01:00:00,3308,POINT Z (10.98088 63.57333999999999 0),0.693131293,423.8384521,10.98088,63.57334,01:16.0,1.8663774728775024,0.8785404562950134,275.4868469238281,274.097412109375,15404.259765625,71981.8984375,0.004593105986714363,1111638.0,0.00045582273742184043,274.11712646484375,99061.4296875,2021-02-23 01:00:00,275.4868469238281,274.097412109375,15404.259765625,71981.8984375,0.004593105986714363,1111638.0,29.84986083984375,86.73992947048612,7.414027777777778,278.46416666666664,0.00045582273742184043,0.0008363207973917228,0.8785404562950134,1.8663774728775024,274.11712646484375,99061.4296875
17,2021-02-23 02:00:00,3483,POINT Z (10.82148 63.41335000000001 0),0.09218444,449.7519507,10.82148,63.41335,00:02.3,1.6682316064834595,0.4016388952732086,275.0587158203125,274.99932861328125,54133.2578125,189753.140625,0.004593105986714363,2254838.0,0.001220960053615272,274.380859375,98862.4609375,2021-02-23 02:00:00,275.0587158203125,274.99932861328125,54133.2578125,189753.140625,0.004593105986714363,2254838.0,10.758055013020833,32.71423394097222,0.0,317.55555555555554,0.001220960053615272,0.0007651373161934316,0.4016388952732086,1.6682316064834595,274.380859375,98862.4609375
18,2021-02-23 03:00:00,3610,POINT Z (10.38223 63.39047 0),0.745062224,476.215607,10.38223,63.39047,00:03.5,0.5129312872886658,0.880591630935669,274.2803955078125,273.61737060546875,19768.259765625,59525.39453125,0.004593105986714363,3421202.0,0.0015163159696385264,273.983642578125,99612.9296875,2021-02-23 03:00:00,274.2803955078125,273.61737060546875,19768.259765625,59525.39453125,0.004593105986714363,3421202.0,-9.545832790798611,-36.174373914930555,0.0,323.99,0.0015163159696385264,0.0002953559160232544,0.880591630935669,0.5129312872886658,273.983642578125,99612.9296875
