date,id,geometry,dis,ac_dis,lon,lat,time
3/13/1959 10:00,5543,POINT Z (5.80601 19.80026 0),2.997146372,2475.051656,5.80601,19.80026,03:07.7
3/13/1959 11:00,5554,POINT Z (5.80729 19.71382 0),0.753080759,2484.800827,5.80729,19.71382,00:05.9
3/13/1959 12:00,5568,POINT Z (5.7774 19.63011 0),1.500721273,2495.218589,5.7774,19.63011,00:58.6
3/13/1959 13:00,5604,POINT Z (5.779130000000001 19.54227 0),0.379616022,2505.387887,5.77913,19.54227,00:24.1
3/13/1959 14:00,5626,POINT Z (5.790480000000001 19.44268 0),2.143231214,2517.005727,5.79048,19.44268,08:17.4
3/13/1959 15:00,5634,POINT Z (5.778370000000001 19.36242 0),0.605300484,2526.046899,5.77837,19.36242,01:07.4
3/13/1959 16:00,5676,POINT Z (5.827579999999999 19.36394 0),0.811234423,2536.416974,5.82758,19.36394,01:43.3
3/13/1959 17:00,5681,POINT Z (5.932189999999999 19.41228 0),4.720405885,2548.66503,5.93219,19.41228,13:17.6
3/13/1959 18:00,5685,POINT Z (6.00008 19.44636 0),1.041425825,2556.787054,6.00008,19.44636,00:45.3
3/13/1959 19:00,5707,POINT Z (6.07904 19.49289 0),0.271098894,2567.046502,6.07904,19.49289,00:42.4
3/13/1959 20:00,5733,POINT Z (6.16651 19.47363 0),1.162780698,2577.316281,6.16651,19.47363,00:43.2
3/13/1959 21:00,5743,POINT Z (6.23963 19.40006 0),1.5393627,2588.825331,6.23963,19.40006,07:58.4
3/13/1959 22:00,5759,POINT Z (6.31456 19.36565 0),0.416088166,2597.805869,6.31456,19.36565,00:27.1
3/13/1959 23:00,5770,POINT Z (6.403060000000001 19.32872 0),1.485761149,2608.036693,6.40306,19.32872,00:14.2
3/14/1959 0:00,5785,POINT Z (6.48704 19.29082 0),2.711094959,2618.326058,6.48704,19.29082,00:21.8
3/14/1959 1:00,5810,POINT Z (6.555320000000001 19.26505 0),0.390605859,2628.544911,6.55532,19.26505,00:04.6
3/14/1959 2:00,5831,POINT Z (6.59706 19.20785 0),0.904390409,2639.194165,6.59706,19.20785,02:18.4
3/14/1959 3:00,5858,POINT Z (6.67323 19.16773 0),0.986252043,2649.751309,6.67323,19.16773,03:59.9
3/14/1959 4:00,5870,POINT Z (6.74655 19.11492 0),0.476446578,2659.493848,6.74655,19.11492,00:55.8
3/14/1959 5:00,5885,POINT Z (6.84331 19.06605 0),1.593290936,2671.127964,6.84331,19.06605,08:54.8
3/14/1959 6:00,5896,POINT Z (6.92266 19.03252 0),1.287213628,2680.315334,6.92266,19.03252,02:36.1
3/14/1959 7:00,5912,POINT Z (7.00305 18.98782 0),0.886301484,2690.290805,7.00305,18.98782,00:53.6
3/14/1959 8:00,5919,POINT Z (7.10421 18.93284 0),2.524781881,2702.607027,7.10421,18.93284,12:51.8
3/14/1959 9:00,5924,POINT Z (7.18575 18.88753 0),2.202673678,2712.581023,7.18575,18.88753,11:08.9
3/14/1959 10:00,5928,POINT Z (7.26595 18.84322 0),4.994213808,2722.370969,7.26595,18.84322,08:21.4
3/14/1959 11:00,5945,POINT Z (7.341170000000001 18.80036 0),1.048875273,2731.939601,7.34117,18.80036,04:16.3
3/14/1959 12:00,5975,POINT Z (7.39744 18.74872 0),0.089538142,2741.545141,7.39744,18.74872,00:24.1
3/14/1959 13:00,5998,POINT Z (7.498530000000001 18.73998 0),1.595637229,2752.795881,7.49853,18.73998,06:08.8
3/14/1959 14:00,6008,POINT Z (7.554430000000001 18.67273 0),0.686083866,2762.578637,7.55443,18.67273,03:18.7
3/14/1959 15:00,6019,POINT Z (7.58448 18.58627 0),0.777134998,2772.864625,7.58448,18.58627,03:25.1
3/14/1959 16:00,6033,POINT Z (7.628369999999999 18.50826 0),0.480182949,2782.850512,7.62837,18.50826,01:46.3
3/14/1959 17:00,6044,POINT Z (7.684419999999999 18.44143 0),0.621781308,2792.93372,7.68442,18.44143,00:41.6
3/14/1959 18:00,6059,POINT Z (7.75435 18.37835 0),0.312520596,2803.184732,7.75435,18.37835,00:35.8
3/14/1959 19:00,6078,POINT Z (7.77703 18.28991 0),0.569688803,2813.568829,7.77703,18.28991,01:16.6
3/14/1959 20:00,6089,POINT Z (7.75643 18.20367 0),0.492443305,2823.840455,7.75643,18.20367,01:18.0
3/14/1959 21:00,6097,POINT Z (7.778320000000001 18.1151 0),1.959091137,2834.293297,7.77832,18.1151,02:22.9
3/14/1959 22:00,6100,POINT Z (7.76038 18.01726 0),3.454013603,2845.312315,7.76038,18.01726,06:46.3
3/14/1959 23:00,6104,POINT Z (7.77094 17.93195 0),0.506126506,2854.893439,7.77094,17.93195,02:45.6
3/15/1959 0:00,6116,POINT Z (7.80235 17.84365 0),0.977299703,2865.42255,7.80235,17.84365,04:17.2
3/15/1959 1:00,6125,POINT Z (7.87196 17.77051 0),2.098728442,2876.741682,7.87196,17.77051,10:25.9
3/15/1959 2:00,6131,POINT Z (7.9509 17.74666 0),0.676040946,2885.610517,7.9509,17.74666,02:15.4
3/15/1959 3:00,6142,POINT Z (7.98749 17.67134 0),1.999952031,2896.202718,7.98749,17.67134,04:09.2
3/15/1959 4:00,6145,POINT Z (7.98766 17.56966 0),4.69216822,2907.465279,7.98766,17.56966,09:58.0
3/15/1959 5:00,6150,POINT Z (7.98148 17.48961 0),0.443805386,2916.361221,7.98148,17.48961,01:57.1
3/15/1959 6:00,6164,POINT Z (7.94869 17.40626 0),0.63980133,2926.527856,7.94869,17.40626,01:21.6
3/15/1959 7:00,6181,POINT Z (7.9026 17.32925 0),0.351140055,2936.789633,7.9026,17.32925,01:19.5
3/15/1959 8:00,6196,POINT Z (7.95462 17.26181 0),1.351925078,2946.849539,7.95462,17.26181,00:06.7
3/15/1959 9:00,6214,POINT Z (8.01041 17.18556 0),0.549859683,2957.396978,8.01041,17.18556,01:44.8
3/15/1959 10:00,6227,POINT Z (8.06251 17.11266 0),1.138058938,2968.026421,8.06251,17.11266,03:51.6
3/15/1959 11:00,6269,POINT Z (8.04945 17.03748 0),0.051063198,2977.667956,8.04945,17.03748,00:12.1
3/15/1959 12:00,6333,POINT Z (7.987960000000001 16.97446 0),0.078239732,2987.915847,7.98796,16.97446,00:05.1
3/15/1959 13:00,6357,POINT Z (7.96784 16.88371 0),3.693109162,2999.529376,7.96784,16.88371,07:57.0
3/15/1959 14:00,6366,POINT Z (7.98635 16.79416 0),2.602994813,3009.890469,7.98635,16.79416,08:29.7
3/15/1959 15:00,6378,POINT Z (7.95832 16.69368 0),3.535445317,3021.626076,7.95832,16.69368,17:04.4
3/15/1959 16:00,6387,POINT Z (7.93464 16.61322 0),2.858111167,3031.034317,7.93464,16.61322,12:03.0
3/15/1959 17:00,6394,POINT Z (7.93258 16.53827 0),2.570881248,3039.388857,7.93258,16.53827,00:52.3
3/15/1959 18:00,6408,POINT Z (7.901969999999999 16.44243 0),1.527050985,3050.69938,7.90197,16.44243,06:57.9
3/15/1959 19:00,6436,POINT Z (7.87248 16.38207 0),0.4278198,3059.89524,7.87248,16.38207,00:42.1
3/15/1959 20:00,6451,POINT Z (7.84192 16.28257 0),2.114993622,3071.561972,7.84192,16.28257,08:52.6
3/15/1959 21:00,6462,POINT Z (7.82484 16.19638 0),2.156093602,3081.360902,7.82484,16.19638,06:08.3
3/15/1959 22:00,6469,POINT Z (7.824070000000001 16.10355 0),2.118485746,3091.683518,7.82407,16.10355,06:27.5
3/15/1959 23:00,6484,POINT Z (7.840629999999999 16.01191 0),1.429693416,3102.11599,7.84063,16.01191,07:25.3
3/16/1959 0:00,6504,POINT Z (7.84149 15.93038 0),0.402100701,3111.260727,7.84149,15.93038,00:51.5
3/16/1959 1:00,6522,POINT Z (7.83823 15.8333 0),1.644875457,3122.216647,7.83823,15.8333,04:52.8
3/16/1959 2:00,6531,POINT Z (7.87419 15.73129 0),3.889420622,3134.397081,7.87419,15.73129,16:03.5
3/16/1959 3:00,6537,POINT Z (7.906580000000001 15.67533 0),5.381848321,3142.295638,7.90658,15.67533,02:12.8
3/16/1959 4:00,6550,POINT Z (7.92724 15.59997 0),3.744578064,3152.723284,7.92724,15.59997,03:08.9
3/16/1959 5:00,6563,POINT Z (7.986970000000001 15.52887 0),0.970149932,3163.266433,7.98697,15.52887,04:45.5
3/16/1959 6:00,6572,POINT Z (8.06113 15.46071 0),3.556787258,3174.603438,8.06113,15.46071,11:00.4
3/16/1959 7:00,6581,POINT Z (8.17108 15.42398 0),7.490373341,3187.731574,8.17108,15.42398,27:43.3
3/16/1959 8:00,6588,POINT Z (8.22284 15.39609 0),3.125308085,3194.932639,8.22284,15.39609,09:48.1
3/16/1959 9:00,6598,POINT Z (8.25726 15.34263 0),5.020342065,3203.929154,8.25726,15.34263,02:22.4
3/16/1959 10:00,6604,POINT Z (8.33962 15.29505 0),3.468324204,3214.301581,8.33962,15.29505,02:59.1
3/16/1959 11:00,6610,POINT Z (8.40672 15.22787 0),3.040495007,3224.809529,8.40672,15.22787,04:23.3
3/16/1959 12:00,6615,POINT Z (8.49129 15.15306 0),4.249376286,3237.148658,8.49129,15.15306,16:29.6
3/16/1959 13:00,6624,POINT Z (8.55274 15.10531 0),1.638300024,3245.832409,8.55274,15.10531,07:14.3
3/16/1959 14:00,6637,POINT Z (8.63984 15.05968 0),3.000167076,3257.176508,8.63984,15.05968,13:31.7
3/16/1959 15:00,6651,POINT Z (8.70051 15.00823 0),2.127622366,3266.858725,8.70051,15.00823,10:06.4
3/16/1959 16:00,6664,POINT Z (8.78534 15.01385 0),0.723257042,3276.104402,8.78534,15.01385,04:08.0
3/16/1959 17:00,6675,POINT Z (8.86449 14.97413 0),0.178616032,3285.728904,8.86449,14.97413,00:22.5
3/16/1959 18:00,6699,POINT Z (8.8729 14.88002 0),3.168724142,3299.03144,8.8729,14.88002,18:06.6
3/16/1959 19:00,6708,POINT Z (8.86343 14.79427 0),3.418430093,3308.700809,8.86343,14.79427,14:36.8
3/16/1959 20:00,6722,POINT Z (8.82414 14.72875 0),1.496431539,3317.289854,8.82414,14.72875,04:48.2
3/16/1959 21:00,6731,POINT Z (8.75311 14.64964 0),6.214733332,3329.097822,8.75311,14.64964,13:48.3
3/16/1959 22:00,6752,POINT Z (8.74675 14.56655 0),2.704322297,3339.074247,8.74675,14.56655,12:06.2
3/16/1959 23:00,6760,POINT Z (8.73121 14.49286 0),3.417167257,3347.453368,8.73121,14.49286,01:04.0
3/17/1959 0:00,6772,POINT Z (8.73886 14.39454 0),2.46771597,3358.577452,8.73886,14.39454,06:04.3
3/17/1959 1:00,6777,POINT Z (8.77995 14.29611 0),2.574720498,3370.364695,8.77995,14.29611,14:57.0
3/17/1959 2:00,6784,POINT Z (8.8049 14.2316 0),2.840087316,3378.101384,8.8049,14.2316,00:09.6
3/17/1959 3:00,6792,POINT Z (8.88321 14.13773 0),4.10622804,3391.574017,8.88321,14.13773,18:53.3
3/17/1959 4:00,6795,POINT Z (8.93029 14.05738 0),4.332779718,3401.833857,8.93029,14.05738,18:50.6
3/17/1959 5:00,6798,POINT Z (8.9667 13.99285 0),3.329234993,3410.037924,8.9667,13.99285,06:47.0
3/17/1959 6:00,6801,POINT Z (8.98553 13.91212 0),0.519891923,3419.206572,8.98553,13.91212,00:21.7
3/17/1959 7:00,6814,POINT Z (8.97977 13.82025 0),2.034814481,3429.731102,8.97977,13.82025,01:51.7
3/17/1959 8:00,6862,POINT Z (9.01748 13.73259 0),2.431507955,3440.563018,9.01748,13.73259,05:09.5
3/17/1959 9:00,6866,POINT Z (9.02827 13.64782 0),5.723051395,3450.062668,9.02827,13.64782,00:40.2
3/17/1959 10:00,6870,POINT Z (9.02092 13.53277 0),5.070716808,3462.868094,9.02092,13.53277,15:30.0
3/17/1959 11:00,6873,POINT Z (9.00917 13.45237 0),3.477244877,3471.912613,9.00917,13.45237,08:21.1
3/17/1959 12:00,6880,POINT Z (8.98188 13.37229 0),1.984516585,3481.622007,8.98188,13.37229,05:05.4
3/17/1959 13:00,6888,POINT Z (8.94311 13.2903 0),2.889531736,3491.85668,8.94311,13.2903,04:53.8
3/17/1959 14:00,6900,POINT Z (8.89581 13.2113 0),1.884596715,3502.211534,8.89581,13.2113,05:24.4
3/17/1959 15:00,6910,POINT Z (8.88029 13.1196 0),1.271131693,3512.60653,8.88029,13.1196,06:09.0
3/17/1959 16:00,6920,POINT Z (8.91179 13.03836 0),1.627753164,3522.545853,8.91179,13.03836,04:13.9
3/17/1959 17:00,6935,POINT Z (8.92721 12.95147 0),1.072198773,3532.566915,8.92721,12.95147,02:47.4
3/17/1959 18:00,6955,POINT Z (8.96613 12.87452 0),0.26057224,3542.380227,8.96613,12.87452,00:08.1
3/17/1959 19:00,6969,POINT Z (9.01076 12.76379 0),3.880175332,3555.889842,9.01076,12.76379,19:04.7
3/17/1959 20:00,6974,POINT Z (9.10139 12.73765 0),4.403755561,3566.241339,9.10139,12.73765,19:34.1
3/17/1959 21:00,6979,POINT Z (9.14983 12.69708 0),3.341628427,3573.250868,9.14983,12.69708,00:31.8
3/17/1959 22:00,6986,POINT Z (9.24843 12.66942 0),3.34570882,3584.636608,9.24843,12.66942,07:03.8
3/17/1959 23:00,6996,POINT Z (9.34112 12.63298 0),4.771705725,3595.688888,9.34112,12.63298,11:38.8
3/18/1959 0:00,7009,POINT Z (9.39182 12.60035 0),2.552179476,3604.533271,9.39182,12.60035,03:19.8
3/18/1959 1:00,7016,POINT Z (9.43403 12.52136 0),0.476239314,3614.473571,9.43403,12.52136,01:25.0
3/18/1959 2:00,7021,POINT Z (9.48436 12.44366 0),5.001228994,3624.827746,9.48436,12.44366,01:55.3
3/18/1959 3:00,7032,POINT Z (9.57224 12.40041 0),1.075683116,3635.816307,9.57224,12.40041,06:08.1
3/18/1959 4:00,7051,POINT Z (9.57064 12.32222 0),0.117794624,3645.040091,9.57064,12.32222,00:02.1
3/18/1959 5:00,7059,POINT Z (9.59937 12.23402 0),0.171522674,3655.307693,9.59937,12.23402,00:02.0
3/18/1959 6:00,7075,POINT Z (9.62342 12.13624 0),1.687107596,3666.985335,9.62342,12.13624,08:16.4
3/18/1959 7:00,7075,POINT Z (9.62342 12.13624 0),1.687107596,3666.985335,9.62342,12.13624,08:16.4
3/18/1959 8:00,7110,POINT Z (9.62343 11.92479 0),15.34415261,3690.661837,9.62343,11.92479,26:37.7
3/18/1959 9:00,7113,POINT Z (9.66636 11.87465 0),6.956476945,3697.930486,9.66636,11.87465,09:06.2
3/18/1959 10:00,7131,POINT Z (9.60428 11.79343 0),4.487914487,3710.303777,9.60428,11.79343,21:24.4
3/18/1959 11:00,7149,POINT Z (9.54142 11.77886 0),1.49421976,3717.515868,9.54142,11.77886,03:33.1
3/18/1959 12:00,7154,POINT Z (9.446 11.78754 0),1.013801846,3727.992016,9.446,11.78754,04:46.2
3/18/1959 13:00,7175,POINT Z (9.38277 11.74684 0),0.315244931,3737.553828,9.38277,11.74684,00:38.7
3/18/1959 14:00,7206,POINT Z (9.34285 11.66469 0),2.817314592,3748.786742,9.34285,11.66469,06:17.1
3/18/1959 15:00,7217,POINT Z (9.3252 11.58171 0),3.35770955,3758.396795,9.3252,11.58171,02:26.5
3/18/1959 16:00,7234,POINT Z (9.36841 11.51075 0),1.471176862,3769.527207,9.36841,11.51075,07:29.0
3/18/1959 17:00,7263,POINT Z (9.43208 11.47696 0),0.26667374,3778.635455,9.43208,11.47696,00:42.5
3/18/1959 18:00,7294,POINT Z (9.48425 11.43213 0),0.067130388,3788.798777,9.48425,11.43213,00:05.9
3/18/1959 19:00,7328,POINT Z (9.56617 11.36593 0),4.65534167,3802.340998,9.56617,11.36593,19:14.0
3/18/1959 20:00,7334,POINT Z (9.60095 11.32244 0),0.210984208,3809.524419,9.60095,11.32244,01:12.6
3/18/1959 21:00,7337,POINT Z (9.60419 11.22638 0),3.803265203,3820.159783,9.60419,11.22638,03:21.5
3/18/1959 22:00,7342,POINT Z (9.58719 11.14234 0),5.435227407,3829.90638,9.58719,11.14234,00:18.8
3/18/1959 23:00,7348,POINT Z (9.57696 11.01921 0),5.493852669,3843.860733,9.57696,11.01921,21:51.4
3/19/1959 0:00,7361,POINT Z (9.58312 10.96345 0),0.424404954,3850.656789,9.58312,10.96345,01:34.2
3/19/1959 1:00,7382,POINT Z (9.65517 10.92669 0),1.072313028,3861.478132,9.65517,10.92669,04:48.3
3/19/1959 2:00,7396,POINT Z (9.73822 10.91327 0),1.041091984,3871.015847,9.73822,10.91327,00:32.3
3/19/1959 3:00,7403,POINT Z (9.77582 10.82947 0),2.616472289,3881.223824,9.77582,10.82947,00:11.4
3/19/1959 4:00,7415,POINT Z (9.77402 10.73091 0),1.612782382,3892.395836,9.77402,10.73091,05:28.4
3/19/1959 5:00,7438,POINT Z (9.75854 10.64221 0),1.838120517,3903.284594,9.75854,10.64221,09:06.2
3/19/1959 6:00,7456,POINT Z (9.76894 10.56433 0),1.026959478,3912.161158,9.76894,10.56433,00:58.4
3/19/1959 7:00,7464,POINT Z (9.78808 10.47767 0),1.073199955,3922.729707,9.78808,10.47767,02:43.9
3/19/1959 8:00,7484,POINT Z (9.82544 10.39845 0),0.750756329,3932.963367,9.82544,10.39845,02:32.0
3/19/1959 9:00,7516,POINT Z (9.81943 10.31743 0),0.431384325,3943.216997,9.81943,10.31743,02:27.1
3/19/1959 10:00,7556,POINT Z (9.76103 10.24498 0),1.938517007,3953.867136,9.76103,10.24498,04:41.1
3/19/1959 11:00,7569,POINT Z (9.70202 10.18248 0),1.837873947,3963.571401,9.70202,10.18248,01:23.6
3/19/1959 12:00,7582,POINT Z (9.65801 10.1021 0),1.715402246,3973.794908,9.65801,10.1021,01:08.1
3/19/1959 13:00,7595,POINT Z (9.5698 10.03813 0),2.444520919,3986.184034,9.5698,10.03813,13:31.9
3/19/1959 14:00,7614,POINT Z (9.5139 9.99246 0),0.175330494,3994.279546,9.5139,9.99246,00:50.3
3/19/1959 15:00,7630,POINT Z (9.50537 9.89845 0),1.05691464,4004.985018,9.50537,9.89845,03:23.8
3/19/1959 16:00,7648,POINT Z (9.50414 9.81257 0),3.770574817,4016.964463,9.50414,9.81257,13:24.0
3/19/1959 17:00,7668,POINT Z (9.54811 9.75963 0),0.206461147,4024.963086,9.54811,9.75963,00:08.4
3/19/1959 18:00,7693,POINT Z (9.55221 9.66802 0),5.480080054,4035.524571,9.55221,9.66802,01:51.4
3/19/1959 19:00,7711,POINT Z (9.50959 9.57474 0),2.712040097,4047.304351,9.50959,9.57474,10:41.5
3/19/1959 20:00,7726,POINT Z (9.54073 9.50798 0),0.213035828,4055.766121,9.54073,9.50798,00:08.4
3/19/1959 21:00,7744,POINT Z (9.57175 9.42131 0),0.444380284,4066.12728,9.57175,9.42131,00:41.1
3/19/1959 22:00,7777,POINT Z (9.62138 9.3719 0),0.412292487,4076.479138,9.62138,9.3719,01:10.6
3/19/1959 23:00,7826,POINT Z (9.70211 9.35397 0),0.38894247,4086.844907,9.70211,9.35397,01:45.0
3/20/1959 0:00,7861,POINT Z (9.75945 9.29366 0),0.049659825,4096.845307,9.75945,9.29366,00:11.3
3/20/1959 1:00,7885,POINT Z (9.78954 9.21539 0),1.022943254,4107.457536,9.78954,9.21539,02:12.1
3/20/1959 2:00,7905,POINT Z (9.7861 9.12233 0),1.188191193,4118.504164,9.7861,9.12233,06:45.2
3/20/1959 3:00,7927,POINT Z (9.71337 9.08526 0),0.682143765,4128.285856,9.71337,9.08526,03:54.8
3/20/1959 4:00,7951,POINT Z (9.631 9.03686 0),1.122114378,4138.970216,9.631,9.03686,06:20.9
3/20/1959 5:00,7966,POINT Z (9.58313 8.97238 0),0.490130058,4148.423752,9.58313,8.97238,01:35.4
3/20/1959 6:00,7987,POINT Z (9.54226 8.89249 0),0.633534429,4158.67124,9.54226,8.89249,01:28.3
3/20/1959 7:00,8025,POINT Z (9.62023 8.85001 0),2.31230551,4170.444435,9.62023,8.85001,10:16.2
3/20/1959 8:00,8049,POINT Z (9.66352 8.7878 0),0.642208813,4179.530475,9.66352,8.7878,03:21.9
3/20/1959 9:00,8066,POINT Z (9.66389 8.69559 0),0.749014027,4189.958525,9.66389,8.69559,04:18.1
3/20/1959 10:00,8068,POINT Z (9.62746 8.60983 0),10.09578889,4200.258145,9.62746,8.60983,04:29.3
3/20/1959 11:00,8086,POINT Z (9.67161 8.47609 0),6.975937204,4216.315975,9.67161,8.47609,38:19.4
3/20/1959 12:00,8088,POINT Z (9.69457 8.44704 0),3.882974157,4220.410593,9.69457,8.44704,02:15.0
3/20/1959 13:00,8097,POINT Z (9.68862 8.35547 0),0.792784957,4230.735882,9.68862,8.35547,02:35.2
3/20/1959 14:00,8116,POINT Z (9.69786 8.22418 0),7.426377052,4245.452654,9.69786,8.22418,28:35.1
3/20/1959 15:00,8126,POINT Z (9.735 8.18697 0),1.299372136,4251.641908,9.735,8.18697,04:45.1
3/20/1959 16:00,8146,POINT Z (9.77348 8.11538 0),0.248625429,4261.279205,9.77348,8.11538,01:04.1
3/20/1959 17:00,8165,POINT Z (9.79369 8.02903 0),1.549870067,4271.79725,9.79369,8.02903,02:31.9
3/20/1959 18:00,8178,POINT Z (9.78554 7.9274 0),1.719230062,4283.275717,9.78554,7.9274,09:36.4
3/20/1959 19:00,8210,POINT Z (9.77813 7.846489999999999 0),1.262924279,4292.618856,9.77813,7.84649,04:12.2
3/20/1959 20:00,8224,POINT Z (9.7582 7.75455 0),1.222478808,4303.184023,9.7582,7.75455,05:56.5
3/20/1959 21:00,8238,POINT Z (9.73731 7.66861 0),1.631609082,4313.128969,9.73731,7.66861,04:03.4
3/20/1959 22:00,8252,POINT Z (9.70078 7.59087 0),1.180914347,4322.728405,9.70078,7.59087,00:09.1
3/20/1959 23:00,8261,POINT Z (9.61986 7.519800000000001 0),2.207814673,4334.952515,9.61986,7.5198,11:35.0
3/21/1959 0:00,8269,POINT Z (9.55357 7.45458 0),5.01896863,4345.272081,9.55357,7.45458,11:53.2
3/21/1959 1:00,8281,POINT Z (9.50464 7.39256 0),1.367898507,4354.136837,9.50464,7.39256,03:41.3
3/21/1959 2:00,8284,POINT Z (9.45577 7.30937 0),2.277919587,4364.847127,9.45577,7.30937,06:16.5
3/21/1959 3:00,8305,POINT Z (9.39536 7.25078 0),1.423291982,4374.478237,9.39536,7.25078,02:33.3
3/21/1959 4:00,8317,POINT Z (9.32757 7.191630000000001 0),0.58277877,4384.495543,9.32757,7.19163,01:05.5
3/21/1959 5:00,8322,POINT Z (9.26876 7.12317 0),1.681888762,4394.688774,9.26876,7.12317,00:39.4
3/21/1959 6:00,8344,POINT Z (9.25863 7.0326 0),0.793417982,4405.267617,9.25863,7.0326,02:28.5
3/21/1959 7:00,8358,POINT Z (9.25602 6.94196 0),1.274671332,4415.551409,9.25602,6.94196,02:34.1
3/21/1959 8:00,8384,POINT Z (9.19924 6.89479 0),0.128037325,4425.477815,9.19924,6.89479,00:34.4
3/21/1959 9:00,8400,POINT Z (9.11165 6.85287 0),1.219035632,4436.612063,9.11165,6.85287,05:38.3
3/21/1959 10:00,8427,POINT Z (9.04419 6.81327 0),0.187658225,4446.003647,9.04419,6.81327,00:31.1
3/21/1959 11:00,8451,POINT Z (8.977 6.75544 0),0.167396127,4456.228413,8.977,6.75544,00:16.0
3/21/1959 12:00,8471,POINT Z (8.90766 6.69651 0),0.110382304,4466.450779,8.90766,6.69651,00:00.1
3/21/1959 13:00,8493,POINT Z (8.82766 6.66029 0),0.083669732,4476.759907,8.82766,6.66029,00:14.7
3/21/1959 14:00,8507,POINT Z (8.7786 6.58297 0),1.230947826,4487.075553,8.7786,6.58297,00:31.5
3/21/1959 15:00,8523,POINT Z (8.73848 6.4909 0),2.147274371,4498.542563,8.73848,6.4909,07:32.0
3/21/1959 16:00,8541,POINT Z (8.69957 6.40772 0),1.707289766,4508.927481,8.69957,6.40772,08:13.1
3/21/1959 17:00,8570,POINT Z (8.659 6.34376 0),0.415624508,4518.137585,8.659,6.34376,02:02.3
3/21/1959 18:00,8606,POINT Z (8.65779 6.25653 0),0.583388769,4528.619646,8.65779,6.25653,03:17.4
3/21/1959 19:00,8630,POINT Z (8.62742 6.17689 0),0.917368533,4538.511432,8.62742,6.17689,01:05.6
3/21/1959 20:00,8659,POINT Z (8.67206 6.10058 0),1.145704285,4548.881122,8.67206,6.10058,01:41.4
3/21/1959 21:00,8691,POINT Z (8.70504 6.02563 0),1.1851071,4558.880135,8.70504,6.02563,00:07.2
3/21/1959 22:00,8729,POINT Z (8.74322 5.9491 0),0.572832973,4569.339894,8.74322,5.9491,01:14.5
3/21/1959 23:00,8750,POINT Z (8.80057 5.882229999999999 0),0.331445832,4579.607584,8.80057,5.88223,01:14.5
3/22/1959 0:00,8779,POINT Z (8.85055 5.80906 0),0.254443884,4589.801526,8.85055,5.80906,00:48.6
3/22/1959 1:00,8799,POINT Z (8.94135 5.80531 0),1.518079662,4600.845249,8.94135,5.80531,05:20.7
3/22/1959 2:00,8807,POINT Z (9.01913 5.77142 0),3.461988963,4610.773575,9.01913,5.77142,03:21.7
3/22/1959 3:00,8829,POINT Z (9.0955 5.73811 0),1.098771415,4621.17469,9.0955,5.73811,04:08.5
3/22/1959 4:00,8905,POINT Z (9.15549 5.69212 0),0.339586098,4630.927409,9.15549,5.69212,01:08.0
3/22/1959 5:00,8967,POINT Z (9.23581 5.692139999999999 0),0.42730294,4641.123959,9.23581,5.69214,00:43.0
3/22/1959 6:00,9016,POINT Z (9.29957 5.67061 0),0.484608646,4651.62843,9.29957,5.67061,02:06.0
3/22/1959 7:00,9048,POINT Z (9.32482 5.60164 0),0.08901849,4661.589561,9.32482,5.60164,00:18.5
3/22/1959 8:00,9078,POINT Z (9.37211 5.53253 0),0.230263723,4671.916486,9.37211,5.53253,00:39.3
3/22/1959 9:00,9100,POINT Z (9.38121 5.44743 0),0.737650528,4682.532451,9.38121,5.44743,02:41.4
3/22/1959 10:00,9136,POINT Z (9.39357 5.37095 0),0.147833664,4692.467197,9.39357,5.37095,00:44.7
3/22/1959 11:00,9181,POINT Z (9.42305 5.28986 0),0.484512167,4702.904252,9.42305,5.28986,01:44.0
3/22/1959 12:00,9223,POINT Z (9.39533 5.21229 0),0.554432088,4713.189676,9.39533,5.21229,01:50.3
3/22/1959 13:00,9264,POINT Z (9.3918 5.12954 0),0.717047193,4723.71312,9.3918,5.12954,03:19.9
3/22/1959 14:00,9307,POINT Z (9.39402 5.05552 0),0.19021552,4733.503053,9.39402,5.05552,00:32.4
3/22/1959 15:00,9379,POINT Z (9.43119 4.98554 0),0.380955126,4743.934491,9.43119,4.98554,01:29.8
3/22/1959 16:00,9452,POINT Z (9.47565 4.92437 0),0.052871908,4753.99749,9.47565,4.92437,00:18.0
3/22/1959 17:00,9499,POINT Z (9.46064 4.84299 0),0.299164843,4764.425678,9.46064,4.84299,01:14.3
3/22/1959 18:00,9531,POINT Z (9.48986 4.76523 0),0.100635681,4774.5504,9.48986,4.76523,00:24.2
3/22/1959 19:00,9571,POINT Z (9.48595 4.68117 0),0.231090201,4784.796761,9.48595,4.68117,00:16.7
3/22/1959 20:00,9628,POINT Z (9.4419 4.63125 0),0.45724805,4795.156142,9.4419,4.63125,00:48.8
3/22/1959 21:00,9687,POINT Z (9.46653 4.5557 0),0.392171101,4805.651825,9.46653,4.5557,02:08.8
3/22/1959 22:00,9751,POINT Z (9.45553 4.47257 0),0.139336518,4815.687418,9.45553,4.47257,00:47.4
3/22/1959 23:00,9829,POINT Z (9.44197 4.39978 0),0.293058077,4826.041509,9.44197,4.39978,01:17.7
3/23/1959 0:00,9877,POINT Z (9.42835 4.31727 0),0.866541566,4836.261137,9.42835,4.31727,01:00.8
